,contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
1595,AAPL260618P00450000,AAPL,2026-06-18,450.00,put,0.00,174.10,172.15,24,176.05,24,0,0,2025-11-24,0.56608,-0.8122,0.00230,-0.03437,0.55848,-2.24898
1596,AAPL260717C00160000,AAPL,2026-07-17,160.00,call,0.00,120.70,119.05,4,122.35,34,0,0,2025-11-24,0.39048,0.9759,0.00066,-0.02621,0.12547,0.95627
1598,AAPL260717C00165000,AAPL,2026-07-17,165.00,call,0.00,116.08,114.50,4,117.65,34,0,0,2025-11-24,0.39048,0.96977,0.00079,-0.02869,0.15160,0.97510
1600,AAPL260717C00170000,AAPL,2026-07-17,170.00,call,0.00,111.50,110.00,4,113.00,34,0,0,2025-11-24,0.39048,0.96264,0.00094,-0.03137,0.18047,0.99179
1602,AAPL260717C00175000,AAPL,2026-07-17,175.00,call,0.00,106.78,105.20,4,108.35,34,0,0,2025-11-24,0.37097,0.961,0.00103,-0.03160,0.18689,1.02035
1604,AAPL260717C00180000,AAPL,2026-07-17,180.00,call,0.00,102.12,100.50,4,103.75,34,0,0,2025-11-24,0.37097,0.95232,0.00121,-0.03442,0.21983,1.03387
1606,AAPL260717C00185000,AAPL,2026-07-17,185.00,call,89.93,97.58,96.00,4,99.15,34,0,1,2025-11-24,0.37097,0.94246,0.00140,-0.03740,0.25522,1.04483
1608,AAPL260717C00190000,AAPL,2026-07-17,190.00,call,0.00,93.08,91.50,4,94.65,34,0,0,2025-11-24,0.35146,0.93974,0.00154,-0.03748,0.26464,1.07148
1610,AAPL260717C00195000,AAPL,2026-07-17,195.00,call,0.00,88.58,87.00,4,90.15,34,0,0,2025-11-24,0.35146,0.92792,0.00176,-0.04054,0.30403,1.07841
1612,AAPL260717C00200000,AAPL,2026-07-17,200.00,call,0.00,84.10,82.50,4,85.70,34,0,0,2025-11-24,0.35146,0.91476,0.00200,-0.04369,0.34523,1.08240
1614,AAPL260717C00205000,AAPL,2026-07-17,205.00,call,0.00,79.65,78.00,4,81.30,14,0,0,2025-11-24,0.33194,0.91027,0.00220,-0.04359,0.35872,1.10586
1616,AAPL260717C00210000,AAPL,2026-07-17,210.00,call,0.00,75.22,73.50,8,76.95,19,0,0,2025-11-24,0.33194,0.89471,0.00248,-0.04673,0.40339,1.10485
1618,AAPL260717C00215000,AAPL,2026-07-17,215.00,call,0.00,70.97,69.30,10,72.65,15,0,0,2025-11-24,0.33194,0.87771,0.00276,-0.04987,0.44882,1.10061
1620,AAPL260717C00220000,AAPL,2026-07-17,220.00,call,65.40,66.80,65.15,10,68.45,20,2,0,2025-11-24,0.31243,0.87043,0.00305,-0.04954,0.46728,1.11895
1622,AAPL260717C00225000,AAPL,2026-07-17,225.00,call,58.35,62.72,61.15,10,64.30,14,0,9,2025-11-24,0.31243,0.85055,0.00336,-0.05254,0.51495,1.10866
1624,AAPL260717C00230000,AAPL,2026-07-17,230.00,call,59.05,58.73,57.20,10,60.25,17,1,0,2025-11-24,0.31243,0.82922,0.00367,-0.05543,0.56189,1.09501
1626,AAPL260717C00235000,AAPL,2026-07-17,235.00,call,0.00,54.62,53.00,10,56.25,14,0,0,2025-11-24,0.31243,0.80657,0.00397,-0.05818,0.60742,1.07813
1628,AAPL260717C00240000,AAPL,2026-07-17,240.00,call,51.04,51.08,49.80,10,52.35,14,2,2,2025-11-24,0.31243,0.7827,0.00425,-0.06074,0.65090,1.05823
1630,AAPL260717C00245000,AAPL,2026-07-17,245.00,call,45.15,47.38,46.15,4,48.60,14,2,0,2025-11-24,0.29292,0.76715,0.00471,-0.05970,0.67691,1.06079
1632,AAPL260717C00250000,AAPL,2026-07-17,250.00,call,38.65,43.17,41.45,12,44.90,14,0,2,2025-11-24,0.29292,0.74006,0.00500,-0.06182,0.71805,1.03383
1634,AAPL260717C00255000,AAPL,2026-07-17,255.00,call,37.13,39.67,38.00,12,41.35,18,0,10,2025-11-24,0.27341,0.72004,0.00556,-0.06032,0.74522,1.02789
1636,AAPL260717C00260000,AAPL,2026-07-17,260.00,call,36.05,36.33,34.65,10,38.00,20,15,84,2025-11-24,0.27341,0.68951,0.00583,-0.06187,0.78161,0.99327
1638,AAPL260717C00265000,AAPL,2026-07-17,265.00,call,33.55,33.15,31.90,30,34.40,40,62,174,2025-11-24,0.27341,0.65823,0.00607,-0.06307,0.81283,0.95627
1640,AAPL260717C00270000,AAPL,2026-07-17,270.00,call,30.00,30.52,29.30,6,31.75,14,300,35,2025-11-24,0.27341,0.62643,0.00626,-0.06392,0.83851,0.91731
1642,AAPL260717C00275000,AAPL,2026-07-17,275.00,call,27.39,27.00,26.70,8,27.30,19,2,13,2025-11-24,0.27341,0.59436,0.00641,-0.06441,0.85842,0.87680
1644,AAPL260717C00280000,AAPL,2026-07-17,280.00,call,25.00,24.30,24.00,10,24.60,19,2,9,2025-11-24,0.25390,0.56058,0.00702,-0.06108,0.87304,0.84317
1646,AAPL260717C00285000,AAPL,2026-07-17,285.00,call,22.37,21.77,21.50,9,22.05,12,55,1,2025-11-24,0.25390,0.52613,0.00708,-0.06076,0.88135,0.79649
1649,AAPL260717P00290000,AAPL,2026-07-17,290.00,put,0.00,27.45,27.10,9,27.80,2,0,0,2025-11-24,0.27341,-0.50132,0.00659,-0.03370,0.88324,-1.07098
1651,AAPL260717P00295000,AAPL,2026-07-17,295.00,put,0.00,30.35,30.00,9,30.70,2,0,0,2025-11-24,0.27341,-0.53237,0.00657,-0.03230,0.88034,-1.14508
1653,AAPL260717P00300000,AAPL,2026-07-17,300.00,put,0.00,33.40,33.00,6,33.80,4,0,0,2025-11-24,0.27341,-0.56271,0.00651,-0.03062,0.87231,-1.21884
1655,AAPL260717P00305000,AAPL,2026-07-17,305.00,put,0.00,36.73,34.95,6,38.50,6,0,0,2025-11-24,0.27341,-0.59219,0.00641,-0.02867,0.85955,-1.29197
1657,AAPL260717P00310000,AAPL,2026-07-17,310.00,put,0.00,40.02,38.40,8,41.65,13,0,0,2025-11-24,0.27341,-0.62069,0.00629,-0.02649,0.84251,-1.36420
1659,AAPL260717P00315000,AAPL,2026-07-17,315.00,put,0.00,43.67,42.05,8,45.30,6,0,0,2025-11-24,0.27341,-0.64812,0.00613,-0.02410,0.82165,-1.43531
1661,AAPL260717P00320000,AAPL,2026-07-17,320.00,put,0.00,47.58,45.85,4,49.30,4,0,0,2025-11-24,0.27341,-0.67437,0.00595,-0.02154,0.79747,-1.50511
1663,AAPL260717P00325000,AAPL,2026-07-17,325.00,put,0.00,51.50,49.90,6,53.10,5,0,0,2025-11-24,0.27341,-0.69941,0.00575,-0.01884,0.77047,-1.57345
1665,AAPL260717P00330000,AAPL,2026-07-17,330.00,put,0.00,55.70,54.05,6,57.35,6,0,0,2025-11-24,0.27341,-0.72317,0.00553,-0.01603,0.74115,-1.64020
1667,AAPL260717P00335000,AAPL,2026-07-17,335.00,put,0.00,60.08,58.40,7,61.75,7,0,0,2025-11-24,0.29292,-0.72631,0.00513,-0.01819,0.73700,-1.68002
1669,AAPL260717P00340000,AAPL,2026-07-17,340.00,put,0.00,64.58,62.95,4,66.20,4,0,0,2025-11-24,0.29292,-0.74688,0.00493,-0.01538,0.70817,-1.74192
1671,AAPL260717P00345000,AAPL,2026-07-17,345.00,put,0.00,69.40,67.70,4,71.10,4,0,0,2025-11-24,0.31243,-0.74738,0.00462,-0.01768,0.70743,-1.77738
1673,AAPL260717P00350000,AAPL,2026-07-17,350.00,put,0.00,74.15,72.05,1,76.25,1,0,0,2025-11-24,0.31243,-0.76536,0.00444,-0.01489,0.67977,-1.83532
1675,AAPL260717P00355000,AAPL,2026-07-17,355.00,put,0.00,79.12,77.05,1,81.20,1,0,0,2025-11-24,0.33194,-0.76399,0.00419,-0.01733,0.68197,-1.86769
1677,AAPL260717P00360000,AAPL,2026-07-17,360.00,put,0.00,84.07,82.05,1,86.10,1,0,0,2025-11-24,0.35146,-0.76227,0.00397,-0.01984,0.68469,-1.89957
1679,AAPL260717P00365000,AAPL,2026-07-17,365.00,put,0.00,89.07,87.05,1,91.10,1,0,0,2025-11-24,0.35146,-0.77713,0.00383,-0.01715,0.66041,-1.95254
1681,AAPL260717P00370000,AAPL,2026-07-17,370.00,put,0.00,94.07,92.05,1,96.10,1,0,0,2025-11-24,0.37097,-0.77425,0.00366,-0.01978,0.66526,-1.98251
1683,AAPL260717P00380000,AAPL,2026-07-17,380.00,put,0.00,104.07,102.05,1,106.10,1,0,0,2025-11-24,0.39048,-0.78381,0.00339,-0.01988,0.64897,-2.06168
1685,AAPL260717P00390000,AAPL,2026-07-17,390.00,put,0.00,114.07,112.05,1,116.10,1,0,0,2025-11-24,0.40999,-0.79144,0.00316,-0.02014,0.63548,-2.13785
1687,AAPL260717P00400000,AAPL,2026-07-17,400.00,put,0.00,124.07,122.05,1,126.10,1,0,0,2025-11-24,0.44901,-0.78267,0.00296,-0.02598,0.65095,-2.19324
1688,AAPL260821C00110000,AAPL,2026-08-21,110.00,call,168.90,168.93,167.25,24,170.60,10,0,5,2025-11-24,0.01976,1.0,0.00000,-0.01136,0.00000,0.79068
1690,AAPL260821C00115000,AAPL,2026-08-21,115.00,call,118.75,164.20,162.60,5,165.80,15,0,116,2025-11-24,0.35146,0.99916,0.00003,-0.01230,0.00681,0.82475
1692,AAPL260821C00120000,AAPL,2026-08-21,120.00,call,154.92,159.30,157.65,29,160.95,10,0,50,2025-11-24,0.01976,1.0,0.00000,-0.01240,0.00000,0.86256
1694,AAPL260821C00125000,AAPL,2026-08-21,125.00,call,139.53,154.55,152.90,5,156.20,10,0,10,2025-11-24,0.37097,0.99684,0.00011,-0.01437,0.02272,0.89137
1696,AAPL260821C00130000,AAPL,2026-08-21,130.00,call,131.02,149.73,148.05,29,151.40,10,0,87,2025-11-24,0.37097,0.99545,0.00015,-0.01545,0.03155,0.92412
1698,AAPL260821C00135000,AAPL,2026-08-21,135.00,call,118.10,144.95,143.30,29,146.60,10,0,6,2025-11-24,0.37097,0.99361,0.00020,-0.01667,0.04265,0.95585
1700,AAPL260821C00140000,AAPL,2026-08-21,140.00,call,132.45,140.20,138.55,5,141.85,10,0,68,2025-11-24,0.37097,0.99125,0.00027,-0.01804,0.05629,0.98634
1702,AAPL260821C00145000,AAPL,2026-08-21,145.00,call,124.17,135.45,133.80,24,137.10,10,0,18,2025-11-24,0.37097,0.98827,0.00035,-0.01958,0.07265,1.01539
1704,AAPL260821C00150000,AAPL,2026-08-21,150.00,call,124.50,130.80,129.20,4,132.40,14,0,73,2025-11-24,0.39048,0.98069,0.00051,-0.02291,0.11154,1.03333
1706,AAPL260821C00155000,AAPL,2026-08-21,155.00,call,118.33,126.10,124.50,4,127.70,14,0,20,2025-11-24,0.37097,0.98015,0.00055,-0.02319,0.11415,1.06833
1708,AAPL260821C00160000,AAPL,2026-08-21,160.00,call,116.05,121.50,120.00,4,123.00,14,0,80,2025-11-24,0.37097,0.97485,0.00067,-0.02526,0.13938,1.09180
1710,AAPL260821C00165000,AAPL,2026-08-21,165.00,call,91.22,116.82,115.30,4,118.35,14,0,43,2025-11-24,0.37097,0.96863,0.00080,-0.02751,0.16756,1.11302
1712,AAPL260821C00170000,AAPL,2026-08-21,170.00,call,108.55,112.10,110.50,4,113.70,14,0,76,2025-11-24,0.37097,0.96142,0.00095,-0.02991,0.19857,1.13183
1714,AAPL260821C00175000,AAPL,2026-08-21,175.00,call,106.25,107.53,105.95,4,109.10,14,0,20,2025-11-24,0.35146,0.96015,0.00103,-0.03002,0.20389,1.16542
1716,AAPL260821C00180000,AAPL,2026-08-21,180.00,call,102.70,103.03,101.50,4,104.55,14,0,27,2025-11-24,0.35146,0.95146,0.00121,-0.03252,0.23902,1.18075
1718,AAPL260821C00185000,AAPL,2026-08-21,185.00,call,90.50,98.53,97.00,4,100.05,14,0,44,2025-11-24,0.35146,0.94163,0.00140,-0.03515,0.27667,1.19320
1720,AAPL260821C00190000,AAPL,2026-08-21,190.00,call,86.15,94.03,92.50,4,95.55,14,0,75,2025-11-24,0.35146,0.93061,0.00160,-0.03788,0.31650,1.20267
1722,AAPL260821C00195000,AAPL,2026-08-21,195.00,call,86.85,89.38,88.75,4,90.00,14,15,77,2025-11-24,0.33194,0.92773,0.00175,-0.03779,0.32653,1.23307
1724,AAPL260821C00200000,AAPL,2026-08-21,200.00,call,77.57,85.00,84.35,8,85.65,5,0,154,2025-11-24,0.33194,0.91472,0.00198,-0.04054,0.37018,1.23780
1726,AAPL260821C00210000,AAPL,2026-08-21,210.00,call,72.65,76.53,76.05,10,77.00,14,0,287,2025-11-24,0.33194,0.88484,0.00247,-0.04612,0.46109,1.23724
1728,AAPL260821C00220000,AAPL,2026-08-21,220.00,call,68.98,68.20,67.85,8,68.55,14,1,239,2025-11-24,0.31243,0.86082,0.00299,-0.04845,0.52610,1.25330
1730,AAPL260821C00230000,AAPL,2026-08-21,230.00,call,60.60,60.20,59.85,7,60.55,14,4,682,2025-11-24,0.31243,0.82084,0.00353,-0.05355,0.62087,1.22688
1732,AAPL260821C00240000,AAPL,2026-08-21,240.00,call,47.70,52.60,52.25,8,52.95,14,0,542,2025-11-24,0.29292,0.78626,0.00419,-0.05499,0.69104,1.21783
1734,AAPL260821C00250000,AAPL,2026-08-21,250.00,call,46.30,45.45,45.15,7,45.75,31,14,1579,2025-11-24,0.29292,0.73613,0.00470,-0.05880,0.77561,1.16419
1736,AAPL260821C00260000,AAPL,2026-08-21,260.00,call,38.13,38.67,38.35,10,39.00,116,91,1148,2025-11-24,0.27341,0.68877,0.00545,-0.05862,0.83866,1.12411
1738,AAPL260821C00270000,AAPL,2026-08-21,270.00,call,32.90,32.40,32.00,77,32.80,106,29,1415,2025-11-24,0.27341,0.63,0.00582,-0.06039,0.89601,1.04514
1740,AAPL260821C00280000,AAPL,2026-08-21,280.00,call,27.61,26.85,26.80,10,26.90,38,442,2131,2025-11-24,0.27341,0.57033,0.00605,-0.06098,0.93199,0.95982
1742,AAPL260821C00290000,AAPL,2026-08-21,290.00,call,22.20,21.98,21.90,1,22.05,80,34,983,2025-11-24,0.25390,0.50507,0.00662,-0.05705,0.94666,0.87242
1745,AAPL260821P00300000,AAPL,2026-08-21,300.00,put,34.59,34.90,34.70,37,35.10,15,2,34,2025-11-24,0.27341,-0.54625,0.00611,-0.02786,0.94037,-1.37434
1747,AAPL260821P00310000,AAPL,2026-08-21,310.00,put,0.00,41.52,41.05,7,42.00,4,0,75,2025-11-24,0.27341,-0.60088,0.00595,-0.02436,0.91630,-1.53352
1749,AAPL260821P00320000,AAPL,2026-08-21,320.00,put,48.00,48.83,48.25,5,49.40,8,4,68,2025-11-24,0.27341,-0.65197,0.00570,-0.02014,0.87719,-1.68894
1751,AAPL260821P00330000,AAPL,2026-08-21,330.00,put,0.00,56.70,56.00,8,57.40,5,0,50,2025-11-24,0.29292,-0.68102,0.00514,-0.01990,0.84752,-1.81460
1753,AAPL260821P00340000,AAPL,2026-08-21,340.00,put,64.25,65.35,64.65,35,66.05,30,15,24,2025-11-24,0.29292,-0.72208,0.00483,-0.01509,0.79595,-1.95468
1755,AAPL260821P00350000,AAPL,2026-08-21,350.00,put,0.00,74.40,72.80,4,76.00,4,0,0,2025-11-24,0.31243,-0.74017,0.00437,-0.01490,0.76950,-2.06111
1757,AAPL260821P00360000,AAPL,2026-08-21,360.00,put,0.00,84.12,82.15,24,86.10,29,0,0,2025-11-24,0.33194,-0.7544,0.00400,-0.01487,0.74700,-2.16057
1759,AAPL260821P00370000,AAPL,2026-08-21,370.00,put,0.00,94.12,92.15,24,96.10,24,0,1,2025-11-24,0.35146,-0.76563,0.00368,-0.01499,0.72819,-2.25461
1761,AAPL260821P00380000,AAPL,2026-08-21,380.00,put,0.00,104.10,102.15,24,106.05,24,0,0,2025-11-24,0.39048,-0.75792,0.00337,-0.02024,0.74120,-2.32110
1763,AAPL260821P00390000,AAPL,2026-08-21,390.00,put,0.00,114.10,112.15,24,116.05,24,0,0,2025-11-24,0.40999,-0.76535,0.00316,-0.02071,0.72866,-2.40829
1765,AAPL260821P00400000,AAPL,2026-08-21,400.00,put,0.00,124.10,122.15,29,126.05,29,0,0,2025-11-24,0.42950,-0.77122,0.00297,-0.02132,0.71844,-2.49276
1767,AAPL260821P00410000,AAPL,2026-08-21,410.00,put,0.00,134.10,132.15,29,136.05,29,0,0,2025-11-24,0.44901,-0.77581,0.00281,-0.02206,0.71027,-2.57501
1769,AAPL260821P00420000,AAPL,2026-08-21,420.00,put,0.00,144.10,142.15,29,146.05,29,0,0,2025-11-24,0.46853,-0.77933,0.00267,-0.02291,0.70390,-2.65540
1771,AAPL260821P00430000,AAPL,2026-08-21,430.00,put,0.00,154.10,152.15,24,156.05,24,0,0,2025-11-24,0.48804,-0.78194,0.00254,-0.02389,0.69910,-2.73426
1773,AAPL260821P00440000,AAPL,2026-08-21,440.00,put,0.00,164.10,162.15,24,166.05,24,0,0,2025-11-24,0.50755,-0.78378,0.00243,-0.02498,0.69568,-2.81184
1775,AAPL260821P00450000,AAPL,2026-08-21,450.00,put,0.00,174.10,172.15,24,176.05,24,0,0,2025-11-24,0.52706,-0.78496,0.00234,-0.02618,0.69347,-2.88832
1776,AAPL260918C00050000,AAPL,2026-09-18,50.00,call,213.00,227.15,225.30,22,229.00,2,0,21,2025-11-24,0.01976,1.0,0.00000,-0.00515,0.00000,0.39549
1778,AAPL260918C00055000,AAPL,2026-09-18,55.00,call,218.01,222.45,220.50,22,224.40,22,0,115,2025-11-24,0.01976,1.0,0.00000,-0.00566,0.00000,0.43504
1780,AAPL260918C00060000,AAPL,2026-09-18,60.00,call,204.30,217.57,215.65,22,219.50,2,0,13,2025-11-24,0.01976,1.0,0.00000,-0.00618,0.00000,0.47459
1782,AAPL260918C00065000,AAPL,2026-09-18,65.00,call,164.78,212.68,210.85,22,214.50,2,0,1,2025-11-24,0.01976,1.0,0.00000,-0.00669,0.00000,0.51414
1784,AAPL260918C00070000,AAPL,2026-09-18,70.00,call,168.21,208.00,206.05,22,209.95,22,0,3,2025-11-24,0.01976,1.0,0.00000,-0.00721,0.00000,0.55369
1786,AAPL260918C00075000,AAPL,2026-09-18,75.00,call,202.50,203.10,201.20,22,205.00,2,0,102,2025-11-24,0.01976,1.0,0.00000,-0.00772,0.00000,0.59324
1788,AAPL260918C00080000,AAPL,2026-09-18,80.00,call,197.30,198.20,196.40,22,200.00,1,0,125,2025-11-24,0.01976,1.0,0.00000,-0.00824,0.00000,0.63278
1790,AAPL260918C00085000,AAPL,2026-09-18,85.00,call,158.77,193.50,191.60,22,195.40,1,0,29,2025-11-24,0.01976,1.0,0.00000,-0.00875,0.00000,0.67233
1792,AAPL260918C00090000,AAPL,2026-09-18,90.00,call,185.16,188.62,186.75,22,190.50,2,0,26,2025-11-24,0.01976,1.0,0.00000,-0.00927,0.00000,0.71188
1794,AAPL260918C00095000,AAPL,2026-09-18,95.00,call,178.65,183.93,181.95,22,185.90,22,0,12,2025-11-24,0.42950,0.99875,0.00004,-0.01049,0.01031,0.74827
1796,AAPL260918C00100000,AAPL,2026-09-18,100.00,call,171.50,179.07,177.15,23,181.00,2,0,108,2025-11-24,0.39048,0.99916,0.00003,-0.01074,0.00713,0.78890
1798,AAPL260918C00105000,AAPL,2026-09-18,105.00,call,172.50,174.02,172.35,22,175.70,10,0,13,2025-11-24,0.01976,1.0,0.00000,-0.01081,0.00000,0.83053
1800,AAPL260918C00110000,AAPL,2026-09-18,110.00,call,154.15,169.53,167.55,23,171.50,22,0,32,2025-11-24,0.42950,0.99592,0.00011,-0.01336,0.03007,0.85964
1802,AAPL260918C00115000,AAPL,2026-09-18,115.00,call,117.50,164.65,162.80,22,166.50,2,0,28,2025-11-24,0.40999,0.99577,0.00012,-0.01384,0.03105,0.89887
1804,AAPL260918C00120000,AAPL,2026-09-18,120.00,call,153.80,159.68,158.00,22,161.35,10,0,31,2025-11-24,0.31243,0.99932,0.00003,-0.01265,0.00589,0.94752
1806,AAPL260918C00125000,AAPL,2026-09-18,125.00,call,150.38,154.95,153.30,1,156.60,10,0,671,2025-11-24,0.37097,0.99566,0.00014,-0.01471,0.03178,0.97781
1808,AAPL260918C00130000,AAPL,2026-09-18,130.00,call,131.35,150.18,148.50,22,151.85,30,0,14,2025-11-24,0.37097,0.99392,0.00019,-0.01586,0.04291,1.01293
1810,AAPL260918C00135000,AAPL,2026-09-18,135.00,call,141.91,145.43,143.75,22,147.10,10,0,12,2025-11-24,0.37097,0.99168,0.00025,-0.01715,0.05655,1.04676
1812,AAPL260918C00140000,AAPL,2026-09-18,140.00,call,126.66,140.70,139.05,22,142.35,30,0,36,2025-11-24,0.37097,0.98888,0.00032,-0.01859,0.07289,1.07910
1814,AAPL260918C00145000,AAPL,2026-09-18,145.00,call,131.10,136.07,134.50,4,137.65,34,0,28,2025-11-24,0.39048,0.98168,0.00046,-0.02166,0.11205,1.09966
1816,AAPL260918C00150000,AAPL,2026-09-18,150.00,call,131.77,131.50,130.00,29,133.00,55,5,83,2025-11-24,0.39048,0.9769,0.00056,-0.02360,0.13633,1.12665
1818,AAPL260918C00155000,AAPL,2026-09-18,155.00,call,120.15,126.70,125.10,4,128.30,34,0,73,2025-11-24,0.37097,0.97629,0.00060,-0.02384,0.13936,1.16504
1820,AAPL260918C00160000,AAPL,2026-09-18,160.00,call,120.74,122.10,120.50,9,123.70,39,0,101,2025-11-24,0.37097,0.97048,0.00073,-0.02590,0.16740,1.18931
1822,AAPL260918C00165000,AAPL,2026-09-18,165.00,call,116.98,117.45,115.85,4,119.05,34,10,91,2025-11-24,0.37097,0.96376,0.00086,-0.02811,0.19824,1.21111
1824,AAPL260918C00170000,AAPL,2026-09-18,170.00,call,106.00,113.00,111.50,9,114.50,39,0,153,2025-11-24,0.37097,0.95609,0.00100,-0.03044,0.23171,1.23028
1826,AAPL260918C00175000,AAPL,2026-09-18,175.00,call,104.90,108.33,106.70,9,109.95,39,0,176,2025-11-24,0.35146,0.95471,0.00109,-0.03051,0.23754,1.26711
1828,AAPL260918C00180000,AAPL,2026-09-18,180.00,call,97.43,103.80,102.20,9,105.40,39,0,214,2025-11-24,0.35146,0.9456,0.00126,-0.03291,0.27494,1.28251
1830,AAPL260918C00185000,AAPL,2026-09-18,185.00,call,93.35,99.30,97.70,4,100.90,34,0,92,2025-11-24,0.35146,0.93541,0.00144,-0.03541,0.31456,1.29487
1832,AAPL260918C00190000,AAPL,2026-09-18,190.00,call,93.20,94.97,93.45,4,96.50,39,1,364,2025-11-24,0.35146,0.92412,0.00163,-0.03798,0.35605,1.30411
1834,AAPL260918C00195000,AAPL,2026-09-18,195.00,call,91.43,90.35,89.80,7,90.90,17,1,863,2025-11-24,0.33194,0.92115,0.00178,-0.03783,0.36659,1.33748
1836,AAPL260918C00200000,AAPL,2026-09-18,200.00,call,83.28,86.00,85.45,6,86.55,6,0,1547,2025-11-24,0.33194,0.90799,0.00199,-0.04039,0.41156,1.34174
1838,AAPL260918C00205000,AAPL,2026-09-18,205.00,call,83.00,81.85,81.40,8,82.30,39,6,1292,2025-11-24,0.33194,0.89364,0.00222,-0.04296,0.45757,1.34257
1840,AAPL260918C00210000,AAPL,2026-09-18,210.00,call,71.70,77.62,77.45,8,77.80,18,0,2075,2025-11-24,0.31243,0.88885,0.00243,-0.04262,0.47231,1.37188
1842,AAPL260918C00215000,AAPL,2026-09-18,215.00,call,69.45,73.47,73.10,7,73.85,28,0,533,2025-11-24,0.31243,0.87224,0.00268,-0.04511,0.52108,1.36671
1844,AAPL260918C00220000,AAPL,2026-09-18,220.00,call,69.00,69.38,68.95,10,69.80,48,5,1505,2025-11-24,0.31243,0.85443,0.00293,-0.04755,0.56974,1.35791
1846,AAPL260918C00225000,AAPL,2026-09-18,225.00,call,58.55,65.35,64.85,2,65.85,16,0,669,2025-11-24,0.31243,0.83547,0.00318,-0.04990,0.61772,1.34559
1848,AAPL260918C00230000,AAPL,2026-09-18,230.00,call,62.43,61.50,61.35,9,61.65,41,11,2031,2025-11-24,0.31243,0.81545,0.00342,-0.05215,0.66448,1.32989
1850,AAPL260918C00235000,AAPL,2026-09-18,235.00,call,58.07,57.77,57.40,9,58.15,34,8,1723,2025-11-24,0.29292,0.8047,0.00378,-0.05133,0.68802,1.34521
1852,AAPL260918C00240000,AAPL,2026-09-18,240.00,call,52.90,53.95,53.90,10,54.00,49,16,3186,2025-11-24,0.29292,0.782,0.00403,-0.05331,0.73432,1.32217
1854,AAPL260918C00245000,AAPL,2026-09-18,245.00,call,51.07,50.33,49.85,23,50.80,26,11,1135,2025-11-24,0.29292,0.75837,0.00427,-0.05511,0.77790,1.29593
1856,AAPL260918C00250000,AAPL,2026-09-18,250.00,call,47.00,46.90,46.75,7,47.05,40,18,3047,2025-11-24,0.29292,0.73393,0.00449,-0.05671,0.81828,1.26676
1858,AAPL260918C00255000,AAPL,2026-09-18,255.00,call,44.23,43.45,43.00,2,43.90,86,6,1155,2025-11-24,0.27341,0.71597,0.00497,-0.05523,0.84504,1.26462
1860,AAPL260918C00260000,AAPL,2026-09-18,260.00,call,40.93,40.23,40.20,11,40.25,50,14,3608,2025-11-24,0.27341,0.68875,0.00518,-0.05640,0.88110,1.22750
1862,AAPL260918C00265000,AAPL,2026-09-18,265.00,call,37.05,37.08,36.90,7,37.25,104,4,2369,2025-11-24,0.27341,0.661,0.00537,-0.05733,0.91247,1.18801
1864,AAPL260918C00270000,AAPL,2026-09-18,270.00,call,33.95,34.12,34.00,11,34.25,87,5,2094,2025-11-24,0.27341,0.6329,0.00552,-0.05800,0.93890,1.14652
1866,AAPL260918C00275000,AAPL,2026-09-18,275.00,call,31.90,31.23,31.20,10,31.25,37,39,2709,2025-11-24,0.27341,0.6046,0.00565,-0.05842,0.96023,1.10341
1868,AAPL260918C00280000,AAPL,2026-09-18,280.00,call,29.06,28.55,28.50,12,28.60,41,73,3097,2025-11-24,0.27341,0.57626,0.00575,-0.05858,0.97639,1.05906
1870,AAPL260918C00285000,AAPL,2026-09-18,285.00,call,26.69,26.02,26.00,12,26.05,71,253,2724,2025-11-24,0.25390,0.54445,0.00626,-0.05541,0.98843,1.02149
1872,AAPL260918C00290000,AAPL,2026-09-18,290.00,call,23.99,23.62,23.60,14,23.65,40,61,4215,2025-11-24,0.25390,0.5143,0.00630,-0.05498,0.99398,0.97088
1875,AAPL260918P00295000,AAPL,2026-09-18,295.00,put,0.00,32.72,32.65,19,32.80,1,0,37,2025-11-24,0.27341,-0.50754,0.00585,-0.02724,0.99444,-1.41138
1877,AAPL260918P00300000,AAPL,2026-09-18,300.00,put,0.00,35.80,35.60,8,36.00,12,0,514,2025-11-24,0.27341,-0.53464,0.00583,-0.02597,0.99086,-1.49686
1879,AAPL260918P00310000,AAPL,2026-09-18,310.00,put,0.00,42.25,41.85,27,42.65,22,0,21,2025-11-24,0.27341,-0.58694,0.00571,-0.02284,0.97090,-1.66652
1881,AAPL260918P00320000,AAPL,2026-09-18,320.00,put,49.05,49.42,49.00,16,49.85,16,2,70,2025-11-24,0.27341,-0.63615,0.00551,-0.01908,0.93612,-1.83294
1883,AAPL260918P00330000,AAPL,2026-09-18,330.00,put,56.81,57.25,56.65,19,57.85,19,8,154,2025-11-24,0.29292,-0.66429,0.00499,-0.01903,0.90903,-1.96956
1885,AAPL260918P00340000,AAPL,2026-09-18,340.00,put,65.34,65.75,65.15,7,66.35,22,27,258,2025-11-24,0.29292,-0.70437,0.00473,-0.01470,0.86106,-2.12089
1887,AAPL260918P00350000,AAPL,2026-09-18,350.00,put,73.65,74.92,74.35,30,75.50,30,32,75,2025-11-24,0.31243,-0.72209,0.00431,-0.01470,0.83619,-2.23752
